category,question_id,question,answer,faq_url
Pickup Stores,55c1f673b0000038002c16fc,how long do i have to pick up my shipment from the pick-up store?,"you can pick up your shipment within 5 days of the order arriving at the pick-up store. if you are on vacation, or can't pick it up within 5 days, you can contact our customer support to schedule the pickup at a later date.
in case the shipment is not picked up within this time, the store will return the item to the seller and the order will be cancelled.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f673b0000038002c16fc&view=FAQ
Pickup Stores,55c1f811a900004100b99927,what should i do if my shipment is not at the pick-up store?,"if you have received a confirmation message that your shipment has reached the pick-up store and it is not there, please contact customer support.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f811a900004100b99927&view=FAQ
Pickup Stores,55c1f872a900002300b99928,what happens if i'm not able to pick up my shipment within 5 days from the pickup store for some reason?,"in case your shipment isn't collected from the pick-up store within 5 days, it will be returned to the seller. the order will be cancelled and a full refund initiated for pre-paid orders.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f872a900002300b99928&view=FAQ
Pickup Stores,55c1e63cb500004000316801,what is a pick-up store?,a pick-up store is a location near you where you can now walk into a select partner store and collect your order at your own convenience. the option to choose this as a delivery option is available on our mobile app.,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e63cb500004000316801&view=FAQ
Pickup Stores,55c1fc31a900004100b9992a,is a pick-up store option better than having the shipment sent directly to me?,pick-up stores are an option is for those who want to collect their orders at leisure. it works great for those who can't receive shipments at home or offices at the specific moment the courier executive calls.,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1fc31a900004100b9992a&view=FAQ
Pickup Stores,55c1e5da6000002f00cb507c,can i drop off an item i want to return at the pick-up store?,"pick-up stores are not authorised to accept items for returns yet. to return items, please raise a request from the 'my orders' section of your flipkart account and wait for more details via email and sms.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e5da6000002f00cb507c&view=FAQ
Pickup Stores,55c1fcaf6000001b00cb507d,can someone else collect an order on my behalf from a pick-up store?,"yes, someone else can collect the order for you. to do this, the person will have to share the otp sent to you by sms and a vaild photo id at the pick-up store.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1fcaf6000001b00cb507d&view=FAQ
Pickup Stores,55c1e2baa900004300b99923,is my shipment safe at the pick-up store?,"yes, your shipment is safe at our well-equipped and trusted pick-up stores.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e2baa900004300b99923&view=FAQ
Pickup Stores,55c1e319b0000033002c16f9,what are the benefits of choosing the pick-up store option for delivery?,pick-up stores are an option is for those who want to collect their orders at leisure. it works great for those who can't receive shipments at home or offices at the specific moment the courier executive calls.,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e319b0000033002c16f9&view=FAQ
Pickup Stores,55c1f7b7b000002d002c16fd,"my shipment is damaged at the self pickup store, what do i do?",please do not accept your shipment at the pickup store if it's damaged. let us know about it by contacting our customer support & we'll look into this for you. ,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1f7b7b000002d002c16fd&view=FAQ
Pickup Stores,55c1e3e86000003000cb507b,how much time does it take for the shipment to reach a pickup store?,standard delivery times apply for shipments to be delivered at pickup locations. you can check the status of your order from my orders section.,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e3e86000003000cb507b&view=FAQ
Pickup Stores,55c1e78ca900004200b99925,how to know if my area has self pick-up service?,"when you're placing an order with your address, choose the self-pickup option to see a list of possible stores where you can walk in & collect your shipments. in case your address doesn't have any pickup stores, you'll get a message which says, 'self pickup not available in your location'. this option is currently available only on android app at the moment.",https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e78ca900004200b99925&view=FAQ
Pickup Stores,55c1e3b5b500004600316800,is there a charge for pickup of products from a 'pickup store'?,there are no charges for pickup of products from a 'pickup store'. standard delivery charges still apply.,https://www.flipkart.com/helpcentre?catalog=56614d156e00003000775aee&faq=55c1e3b5b500004600316800&view=FAQ
Installation,5b34b930120000390088a0c0,what all is covered as part of standard installation?,"split air conditioners:
parts/services covered under standard installation:a. copper pipe with sleeve - 3mtr b. power cable 3 core - 3mtr, c. remote - 1nos, d. remote batteries
parts not covered as part of standard installation and their respective charges:a. outdoor unit stand - rs. 750, b. extra copper pipes - rs 750 per meter without sleeves & power cable, c. drain pipe extension if any. (per meter cost) - rs. 125, d. wiring extension from meter to site, (per meter cost) rs. 86
services not covered as part of standard installation and chargeablea. stabilizer required for the installation if available with the technician, f. plumbing and masonry work, g. powerpoint/mcb fitting and any other electrical work, h. carpentry work, i. dismantling/shifting of old ac's masonry, j. core cutting fabrication and electrical
the authorised service engineer will provide a detailed demo that includesa. usage of the product, b. explain all the functionality of the product, c. preventive maintenance action to be taken
televisions:
if wall mount is part of the sales package:
the wall mount will be provided free of cost and will be available in the product boxthe installation and demo service will be provided free of costall additional accessories not part of the the package will be charged separately
the authorized service engineer will be providing detailed demo that includes:1. physical check of all ports, including power and usb ports2. checking also of accessories3. understanding your new tv's features with complete demonstration of features and settings4. quick run-through on how to operate the tv5. preventive maintenance action to be taken
if wall mount is not a part of the sales package and needs to be purchased separately:
the installation & first demo service will be provided free of cost. all additional accessories not part of the the package will be charged separately.the service engineer will install your new tv, either on wall mount or on table top. the wall mount is not provided free of cost and is chargeable. the cost of wall mount is rs. 499 (inclusive of applicable taxes) and will be available with service engineer for purchase.the authorised service engineer will be providing detailed demo that includes the following:a. physical check of all ports, including power and usb ports. b. checking of accessories c. understanding your new tv's features with complete demonstration of features and settings d. quick run-through on how to operate the tv e. preventive maintenance action to be taken
washing machine - front load
the installation and demo service will be provided free of cost. all additional accessories not part of the the package will be charged separately.the authorised service engineer will provide detailed demo that includes the following:
1. usage of the product2. explain all the functionality of the product3. preventive maintenance action to be taken
washing machine - top load
the features of the product are presented in the user manual that comes with it. hence, the manufacturer does not provide on-site installation or demo for the product.",https://www.flipkart.com/helpcentre?catalog=5b34bb8b4b00002900ef7bae&faq=5b34b930120000390088a0c0&view=FAQ
